Feature ID	Taxon	Confidence
f7cef3c709f624860638cb1e570df343	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Flexilinea	0.8288734097706254
fb50b39d5a676253a34173384a72b4d1	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Flexilinea	0.8215657744934375
3ae2e3c679f40d0ace68748c460a609d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__RBG-13-54-9; f__RBG-13-54-9; g__RBG-13-54-9; s__uncultured_Caldilineae	0.8340515156602
f5cc4d4b8f4ef01c04a63dd1df3595b8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis; s__[Clostridium]_leptum	0.8297186957881689
270e5d592c7ecd17573e5fed4be0b644	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-010; s__uncultured_rumen	0.9983102931907196
3806599e2b7fe63a898910055e35af47	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-010; s__uncultured_rumen	0.9978909584816436
ed4c5ba414d91004ccfb22e8cd29de8d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-010; s__uncultured_rumen	0.9984145662982138
65e1963e8af5e9dc601c015ca3c0ff48	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-010; s__uncultured_rumen	0.9969291385058661
2c5710d4627843c1eaace9c35595bb9e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-010; s__uncultured_rumen	0.9979430385139393
c2c3ebebed3658b9e2fd90d874ff5a32	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__bacterium_SYC71	0.9245531851859718
0fe8dded5cac0ca4b772ab82d5982a2e	d__Bacteria; p__Firmicutes; c__Bacilli	0.7341385757003724
2714243fc322a7b065d93f8ee33862f7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Buttiauxella; s__uncultured_Buttiauxella	0.921376814617684
cd9c98942288e9050a1cb3f71cf856d1	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.728382299910691
b95ec30d44c914e20d6adc5ed7fcc897	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.8790726896078432
2af145b64072c475c3c066c79df38e0e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.7521036118983196
d6037f01606ec5ce7003bd47422daaac	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.787504313417037
47b7e1fa5be4b754d1912b56452c5d05	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.7826055857836096
69153604c3fb0ec945f5658443ef211e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.7748129670887784
f4168351036a35a13ef819fb32cc34e5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales	0.8923887826710185
dc49e8fe0d586a7d05ce599e65657176	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.7668626295659693
2cdbf43016bed4342604ff1d143427ac	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.9163147778697607
cc64f87ebdd30c9404c0dade46d211c7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__uncultured_Firmicutes	0.999067872625979
7587df38953fbfd16ca37c08569d5b07	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.7061319268038537
dae120ac007042609dbe556a8008bf8d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.8200591317380382
9807f36d790f83daac51b6b1ff1e6e0d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.7276395921441301
